epoch,train_loss,val_loss,val_iou,val_angle,val_success
1,29.849353626616324,23.310627791841153,0.05526459662675498,76.12858632089055,0.007532956685499058
2,21.563615391581536,21.68155434172032,0.16405362704374982,76.32951117897662,0.08662900188323917
3,21.262546086974552,21.97561349527535,0.19281891168377088,80.93702361352476,0.09981167608286252
4,20.745090659077242,22.035518049969287,0.16670179033652058,77.31751613237539,0.096045197740113
5,20.088785933189268,20.365559816809473,0.24253676453548148,77.50251462948974,0.1431261770244821
6,19.245364215226736,21.41411876139668,0.1550000096590504,74.4492951908803,0.05084745762711865
7,19.293797660694544,19.934346782734615,0.2457684837160254,73.93911069463202,0.1487758945386064
8,18.657663836787187,19.746672355522545,0.2547061102443853,71.96121991713393,0.1487758945386064
9,19.019668112381176,19.40164955771351,0.29034674496737967,72.62804931357306,0.18267419962335216
10,18.723758064424693,20.736354378881654,0.22167000280306562,75.40266349041754,0.1224105461393597
1,29.849353626616324,23.310627791841153,0.05526459662675498,76.12858632089055,0.007532956685499058
2,21.563615391581536,21.68155434172032,0.16405362704374982,76.32951117897662,0.08662900188323917
3,21.262546086974552,21.97561349527535,0.19281891168377088,80.93702361352476,0.09981167608286252
4,20.745090659077242,22.035518049969287,0.16670179033652058,77.31751613237539,0.096045197740113
5,20.088785933189268,20.365559816809473,0.24253676453548148,77.50251462948974,0.1431261770244821
6,19.245364215226736,21.41411876139668,0.1550000096590504,74.4492951908803,0.05084745762711865
7,19.293797660694544,19.934346782734615,0.2457684837160254,73.93911069463202,0.1487758945386064
8,18.657663836787187,19.746672355522545,0.2547061102443853,71.96121991713393,0.1487758945386064
9,19.019668112381176,19.40164955771351,0.29034674496737967,72.62804931357306,0.18267419962335216
10,18.723758064424693,20.736354378881654,0.22167000280306562,75.40266349041754,0.1224105461393597
