epoch,train_loss,val_loss,val_iou,val_angle,val_success
1,34.02410859576727,22.85174417226328,0.08553575514080708,68.61005403025676,0.011299435028248588
2,22.125802379543497,25.688431583555406,0.10025125001123215,80.39689976246343,0.01694915254237288
