epoch,train_loss,val_loss,val_iou,val_angle,val_success
1,59.935845734318825,57.01079943669493,0.0,77.43645660250874,0.0
2,47.58784482525183,49.48989946469524,0.0,79.17335183606983,0.0
3,35.785052463616026,33.727230790420215,0.000501527292491918,73.74465737549374,0.0
4,23.901950864958234,25.74273125959206,0.020268856843852046,74.42346370916133,0.003766478342749529
5,19.01529630474862,23.693000480953582,0.04187590414983123,70.99581271435244,0.018832391713747645
6,17.208894323144865,19.621327351715607,0.19680614153321394,68.25046340310192,0.1374764595103578
7,16.770433451982107,19.048124313354492,0.2033195731947481,67.92983593936245,0.1544256120527307
8,16.360036419225942,18.95580126875538,0.2618504497782157,69.34351576934876,0.20527306967984935
9,15.536984903640423,17.950211221439915,0.29532797181696546,67.65916459489677,0.24293785310734464
10,15.481064307245653,18.474268785753267,0.2279583557441039,67.48114161447336,0.15630885122410546
1,60.51757509880552,53.280598326142446,0.0,72.86204250137236,0.0
2,48.18711741697895,45.26517884565163,0.0,72.74062744405984,0.0
3,36.2027602742561,33.01863392688011,0.0006737767555866838,71.43142670830764,0.0
4,24.3654460547275,27.860282610589724,0.0024800076171880357,68.91617159430366,0.0018832391713747645
5,18.717585984014462,19.431370259229297,0.17423349432383947,69.42328142018361,0.09792843691148775
6,17.42090997421646,21.058649997028702,0.08770594732090953,66.91423426947351,0.03389830508474576
7,16.679646410132353,17.674488186162744,0.25335096987126365,65.67750989367902,0.21092278719397364
8,16.454524711842808,17.84963796367753,0.22041803413472646,66.01563080990942,0.14689265536723164
9,15.897925896014808,17.77448384416081,0.288331420564024,68.78209201905968,0.23728813559322035
10,15.340971025430932,16.245150311069523,0.28281723376648205,60.428298230379426,0.3126177024482109
11,15.526949488255932,15.992605333274367,0.29827991618641436,59.67099539932783,0.2937853107344633
12,15.07721739593909,17.450040700520947,0.297651557807451,64.5317501502073,0.2975517890772128
13,15.015249078678634,15.992525441947405,0.3037499242022299,57.59919580849495,0.295668549905838
14,14.958559787982583,15.102455631263288,0.32259379739014993,56.23611845036797,0.3465160075329567
15,14.527909088494813,15.676587210761177,0.32252072661389347,57.7079019544825,0.3107344632768362
16,15.154455795954487,15.806397355433463,0.31624933563682567,59.03705431463411,0.3446327683615819
17,14.75357673213167,15.935000660280274,0.27789037335688105,55.36354977335858,0.3088512241054614
18,13.882351286284264,15.23703780416715,0.278075302215078,53.54656815329626,0.3032015065913371
19,14.449425421570831,15.355969820543422,0.29009207550770416,55.777797340462776,0.3370998116760829
20,14.25425215815104,17.05398218690114,0.23473193113048552,59.104351134342885,0.24670433145009416
21,14.432447498699403,14.711044342055384,0.29001467793067526,52.211694307527075,0.3314500941619586
22,14.363652668601777,14.922769541120799,0.3147532771638985,53.020361804945324,0.3804143126177024
23,14.35601356209449,14.161698170749931,0.3098095469435656,51.558007218911825,0.3822975517890772
24,14.30856367261384,14.68556854190575,0.3295588249945904,54.98162849206765,0.3879472693032015
25,14.421148395763254,15.44032983366828,0.3246136801674996,57.716822314228715,0.3314500941619586
26,13.93741972266503,14.645257217062396,0.2737825218619849,52.747229571817286,0.3220338983050847
27,14.322524814785652,14.54071717881887,0.32828336708935096,52.10209037798497,0.3483992467043315
28,13.745683146220005,14.845088800692514,0.2901994120760523,54.31867253365041,0.32015065913371
29,14.181454279016965,14.19220470349443,0.3023669719573303,51.20174488238639,0.35969868173258
30,14.06620884391709,14.961638200979,0.296881168934431,54.784457908147026,0.3352165725047081
31,14.183403127598313,14.499458973915115,0.3491975196357994,53.797687145135946,0.3728813559322034
32,14.098224744805758,14.366947236932155,0.34176051790200135,53.397692311548134,0.3785310734463277
33,13.689303228910266,13.746464230021964,0.35684765721711736,51.4694508580726,0.4463276836158192
34,13.60444730044874,13.907338508778373,0.3614523695648603,52.459621396287574,0.4293785310734463
35,13.735555460856581,14.704706826003482,0.3087440106140271,52.9580744651134,0.3540489642184557
36,13.824277722537376,14.578007270611836,0.327820049632216,54.08243802812813,0.3578154425612053
37,13.198826242392919,13.733307423564673,0.31432176849491694,50.22529893249217,0.3691148775894539
38,13.652577472632785,14.509019474525235,0.2698145382168208,51.37130854358781,0.3258003766478343
39,13.56722884133177,14.695615601404912,0.32278870699367335,53.91436537452,0.3653483992467043
40,13.684485862839896,13.852102109043388,0.3531439239135798,51.32609480077825,0.4086629001883239
41,13.73109957856952,15.349685298969966,0.28813183845579043,54.91257621499442,0.3389830508474576
42,14.025412362926412,14.177002357224287,0.32438958178650895,53.53907998366432,0.35969868173258
43,13.759044528513346,13.940808554827157,0.30241416242736824,50.591907680203015,0.3728813559322034
44,13.612167371437831,14.855962228864824,0.29576306254035767,53.88450853083206,0.3427495291902072
45,13.616765149524335,15.19484675132622,0.3160585753323327,56.15907426557298,0.3578154425612053
46,13.16038195307157,14.825315270720228,0.3129680961532703,55.12816307526748,0.3709981167608286
47,13.625181203068427,13.29572477538258,0.3610395183332226,48.85611780765142,0.4425612052730697
48,13.922487490922423,14.01887175278026,0.33051568944427695,51.81242014888653,0.3860640301318267
49,13.590017816920373,13.266934734279827,0.3438980536990028,47.81162353779019,0.4519774011299435
50,13.073655367234808,13.27020451173944,0.34956389083993894,46.56356058596667,0.423728813559322
1,60.52195608508986,54.84073092214581,0.0,73.01442970551564,0.0
2,48.17184272704963,42.673640881554554,0.0,71.88234618098498,0.0
3,36.27372397764385,32.43074259066537,0.001511347336657982,70.91130294997365,0.0
4,24.477610191945928,24.168245692711093,0.020911169470561805,68.35596359696541,0.0018832391713747645
5,18.753617084605786,20.649304201373948,0.0935553373720348,68.86638553412509,0.03389830508474576
6,17.238042210925588,17.881409804924285,0.21590505702564877,66.71294682157242,0.1694915254237288
7,16.680511013066994,18.472483863040328,0.18186136002411127,64.7918970693892,0.14500941619585686
8,16.491896470987573,17.408994337035214,0.2430641694128949,64.11414387089721,0.21657250470809794
9,15.885410594940186,18.340859810062273,0.19239300167767365,66.5194776772667,0.12994350282485875
10,15.343984901230291,16.005895368572457,0.29501222871961036,60.85315718065435,0.2937853107344633
11,15.448595208568133,16.181108745926966,0.26079072386300883,58.58724561541318,0.263653483992467
12,15.120651387785784,17.114348847987287,0.31333414169261514,62.39610064879986,0.3145009416195857
13,14.966051753062123,16.258013592376997,0.25699912911371015,59.55379157662111,0.2542372881355932
14,14.823503564955267,15.41467027969504,0.2742872644872027,55.550102035064256,0.3013182674199623
15,14.580984077795659,15.120536283360138,0.3250848672619053,56.721479691214256,0.3126177024482109
16,15.095509474180687,15.747892379760742,0.3146210624235214,59.61904226187371,0.3295668549905838
17,14.554100910672602,15.261862372274452,0.2980627431820611,54.97249435202662,0.3182674199623352
18,13.965605349093325,16.04014247420144,0.23454201251039242,53.937839643359744,0.2617702448210923
19,14.45225869664606,15.208713506350184,0.2988752789658096,54.890341130956976,0.3333333333333333
20,14.223757645365541,15.56317357244689,0.3232353230525779,56.24647919394483,0.3502824858757062
21,14.570440314400871,15.185012713214997,0.2846355314966675,52.67139876656333,0.3446327683615819
22,14.400679957017983,15.858635257641923,0.27633933176029113,56.11741874525551,0.3145009416195857
23,14.428682714588238,14.485546255740294,0.3469806581197663,54.43992663002284,0.3898305084745763
24,14.21730993019978,15.054792177879204,0.33262081744593974,56.312681035049216,0.3766478342749529
25,14.467756813877033,15.35087144531997,0.34076413508181014,56.79059877385527,0.3483992467043315
26,14.095612829586244,14.614498971770264,0.3143135365583846,54.57919669496474,0.352165725047081
27,14.471813120482103,15.447175232479577,0.31274779059030194,54.83097473000178,0.3182674199623352
28,13.798786341385254,14.733018997249856,0.2573504872350018,52.931973099455995,0.2787193973634652
29,13.996115668322442,14.298971230027366,0.3095213144321705,52.35237616701876,0.3709981167608286
30,14.09949512693217,15.468297380063044,0.3000786220981453,55.780729113157186,0.3163841807909605
31,14.277991706020428,14.23586262058179,0.35791915641823513,53.906345593685145,0.3785310734463277
32,14.033950995678492,15.097907104061148,0.32394426301854135,56.41732556198894,0.3352165725047081
33,13.609880429835407,14.019895758332506,0.35826381817946656,52.98672736179357,0.4048964218455744
34,13.640310170460332,13.796053595462087,0.3343484527845407,51.53917685273172,0.4444444444444444
35,13.776684712037227,14.330995351356751,0.3138666011439483,51.29291992795894,0.3785310734463277
