epoch,train_loss,val_loss,val_iou,val_angle,val_success
1,28.93272519774844,22.342908783821063,0.18187710085137182,82.23431291542035,0.10357815442561205
2,22.044900967005795,22.356454877979115,0.1268840405016561,78.23619128328707,0.064030131826742
3,21.72366731563642,22.046904105924618,0.171256171860194,76.85494329554437,0.07909604519774012
4,20.646490207655933,21.313929958307586,0.19740939379333314,77.03904113594422,0.09792843691148775
5,20.886699324000393,21.37933112896993,0.2373414532313415,80.43652907356255,0.1224105461393597
6,19.824891642094332,21.08884901560408,0.18922049698157442,76.1818549177292,0.09981167608286252
7,19.766132414537687,21.209274532655762,0.21474307482890323,75.47444672514939,0.09416195856873823
8,19.341131062847104,21.310677440377503,0.19621424158114487,75.48709485400643,0.10546139359698682
9,18.749182530699446,20.391413428240128,0.22296571847596694,73.98771480663123,0.1318267419962335
10,18.330803883744544,20.387064113006304,0.25798203865511565,75.39929981554968,0.14124293785310735
