epoch,train_loss,val_loss,val_iou,val_angle,val_success
1,27.06731897918069,24.579277483981432,0.04486956230191286,77.55057371538237,0.007532956685499058
2,21.98758760484844,23.417369524020593,0.11214875154663234,82.41560946158992,0.04271844660194175
3,21.43049077094171,21.470988675460074,0.18093652823634837,78.66567991127089,0.08349514563106795
4,19.944045510444713,21.246087124278244,0.15595043193309996,75.8514300911172,0.06601941747572816
5,18.763521722481077,20.24135618694758,0.1789662643345761,73.52017795029333,0.09227871939736347
6,19.11885591460262,19.72210403844686,0.2371206592249121,71.12064129709076,0.14124293785310735
7,18.431457738347536,18.770075744154763,0.26077812539222894,71.6626217306895,0.17702448210922786
8,18.886006860172046,19.383346474103334,0.24451661023747054,71.95066761207221,0.1751412429378531
9,18.152438032649556,19.863681582108285,0.22081885828546619,75.34518400951497,0.14951456310679612
10,18.124631700318186,19.102079775822812,0.20844556928400884,70.51512485035396,0.14500941619585686
