10,nan,nan,0.0,nan,0.0
1,64.82297907472788,62.84208126750594,0.0,84.8808523537749,0.0
2,58.60182195008367,57.47163482221585,0.0,85.30720653441345,0.0
3,54.10226389760084,53.6259880640637,0.0,81.41849389857491,0.0
4,50.078576125953866,49.150875436384126,0.0,78.13625604733684,0.0
5,46.2042532595762,46.44809635255746,0.0,77.52337322576346,0.0
6,42.10335089617081,41.11592685736499,0.0001170065057258865,77.23958699957838,0.0
7,38.00673553409325,37.24469966493309,0.00017575454887481723,73.00804238400217,0.0
8,33.86785062757344,33.000510077467524,0.0005847223560427021,69.69701552346152,0.0
9,29.991415821226305,28.43804013527046,0.008715680227877803,73.58655335808878,0.0
10,26.49909129495639,26.89749927484832,0.00418666288805084,66.28263001702375,0.0018832391713747645
