epoch,train_loss,val_loss,val_iou,val_angle,val_success
1,60.077191503471724,56.97707320965841,0.0,80.10002896464702,0.0
2,48.138717663956946,45.411139299640546,0.0,74.6189748868206,0.0
3,35.990824179174986,35.67635753509464,4.604627188640471e-06,75.70107609235635,0.0
4,24.114435168045524,28.267502879916837,0.0026767632669050458,70.93170578320372,0.0
5,18.663468857746764,19.405701649840044,0.2393781090226828,72.3553183080169,0.17890772128060264
6,16.648869163300954,20.797637185134455,0.06964994532353863,62.78978713561137,0.03389830508474576
7,15.893207206528235,19.13122080140195,0.20740064947204256,69.86215607864035,0.1393596986817326
8,15.516721235812131,20.74718024905792,0.09456339015283127,65.85390686225531,0.04896421845574388
9,15.531069949346575,15.87462998334522,0.30979088857712656,56.95671829411483,0.3032015065913371
10,15.068204294336905,16.72470096365431,0.2630654824727521,60.209147447358866,0.2580037664783427
1,60.077191503471724,56.97707320965841,0.0,80.10002896464702,0.0
2,48.138717663956946,45.411139299640546,0.0,74.6189748868206,0.0
3,35.990824179174986,35.67635753509464,4.604627188640471e-06,75.70107609235635,0.0
4,24.114435168045524,28.267502879916837,0.0026767632669050458,70.93170578320372,0.0
5,18.663468857746764,19.405701649840044,0.2393781090226828,72.3553183080169,0.17890772128060264
6,16.648869163300954,20.797637185134455,0.06964994532353863,62.78978713561137,0.03389830508474576
7,15.893207206528235,19.13122080140195,0.20740064947204256,69.86215607864035,0.1393596986817326
8,15.516721235812131,20.74718024905792,0.09456339015283127,65.85390686225531,0.04896421845574388
9,15.531069949346575,15.87462998334522,0.30979088857712656,56.95671829411483,0.3032015065913371
10,15.068204294336905,16.72470096365431,0.2630654824727521,60.209147447358866,0.2580037664783427
